game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2034_65,2034,65,SAS,Spurs,Western,Southwest,San Antonio,Texas,105,96,A,9,win,53,59 W 6 L,0.908
cht_2034_66,2034,66,MIL,Bucks,Western,Northwest,Milwaukee,Wisconsin,98,105,A,-7,loss,52,59 W 7 L,0.894
cht_2034_67,2034,67,SAS,Spurs,Western,Southwest,Charlotte,North Carolina,133,84,H,49,win,53,60 W 7 L,0.896
cht_2034_68,2034,68,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,92,104,A,-12,loss,52,60 W 8 L,0.882
cht_2034_69,2034,69,STL,Sound,Western,Northwest,Charlotte,North Carolina,107,109,H,-2,loss,51,60 W 9 L,0.87
cht_2034_70,2034,70,TOR,Raptors,Eastern,Atlantic,Toronto,Canada,107,115,A,-8,loss,50,60 W 10 L,0.857
cht_2034_71,2034,71,PHI,76ers,Eastern,Atlantic,Charlotte,North Carolina,123,98,H,25,win,51,61 W 10 L,0.859
cht_2034_72,2034,72,MIA,Heat,Eastern,Southeast,Miami,Florida,110,79,A,31,win,52,62 W 10 L,0.861
cht_2034_73,2034,73,LAL,Lakers,Western,Pacific,Charlotte,North Carolina,119,106,H,13,win,53,63 W 10 L,0.863
cht_2034_74,2034,74,SAC,Kings,Western,Pacific,Sacramento,California,114,77,A,37,win,54,64 W 10 L,0.865
cht_2034_75,2034,75,CHI,Bulls,Eastern,Central,Chicago,Illinois,94,111,A,-17,loss,53,64 W 11 L,0.853
cht_2034_76,2034,76,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,119,85,H,34,win,54,65 W 11 L,0.855
cht_2034_77,2034,77,DET,Pistons,Eastern,Central,Detroit,Michigan,92,81,A,11,win,55,66 W 11 L,0.857
cht_2034_78,2034,78,MIA,Heat,Eastern,Southeast,Charlotte,North Carolina,80,90,H,-10,loss,54,66 W 12 L,0.846
cht_2034_79,2034,79,KCK,Knights,Western,Northwest,Charlotte,North Carolina,124,94,H,30,win,55,67 W 12 L,0.848
cht_2034_80,2034,80,CLE,Cavaliers,Eastern,Central,Cleveland,Ohio,103,85,A,18,win,56,68 W 12 L,0.85
cht_2034_81,2034,81,LAC,Clippers,Western,Pacific,Los Angeles,California,93,92,A,1,win,57,69 W 12 L,0.852
cht_2034_82,2034,82,MIL,Bucks,Western,Northwest,Charlotte,North Carolina,116,98,H,18,win,58,70 W 12 L,0.854
