game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2028_70,2028,70,BKN,Nets,Eastern,Atlantic,Brooklyn,New York,157,107,A,50,win,46,58 W 12 L,0.829
cht_2028_71,2028,71,WAS,Wizards,Eastern,Southeast,Washington,District of Columbia,119,99,A,20,win,47,59 W 12 L,0.831
cht_2028_72,2028,72,VIR,Storm,Eastern,Southeast,Charlotte,North Carolina,134,74,H,60,win,48,60 W 12 L,0.833
cht_2028_73,2028,73,PHI,76ers,Eastern,Atlantic,Philadelphia,Pennsylvania,99,90,A,9,win,49,61 W 12 L,0.836
cht_2028_74,2028,74,DEN,Nuggets,Western,Northwest,Charlotte,North Carolina,118,85,H,33,win,50,62 W 12 L,0.838
cht_2028_75,2028,75,GSW,Warriors,Western,Pacific,Charlotte,North Carolina,123,100,H,23,win,51,63 W 12 L,0.84
cht_2028_76,2028,76,MEM,Grizzlies,Western,Southwest,Charlotte,North Carolina,154,94,H,60,win,52,64 W 12 L,0.842
cht_2028_77,2028,77,DEN,Nuggets,Western,Northwest,Denver,Colorado,122,98,A,24,win,53,65 W 12 L,0.844
cht_2028_78,2028,78,ATL,Hawks,Eastern,Southeast,Atlanta,Georgia,97,104,A,-7,loss,52,65 W 13 L,0.833
cht_2028_79,2028,79,NAS,Stars,Eastern,Central,Charlotte,North Carolina,112,96,H,16,win,53,66 W 13 L,0.835
cht_2028_80,2028,80,SAS,Spurs,Western,Southwest,San Antonio,Texas,102,90,A,12,win,54,67 W 13 L,0.838
cht_2028_81,2028,81,IND,Pacers,Eastern,Central,Charlotte,North Carolina,105,108,H,-3,loss,53,67 W 14 L,0.827
cht_2028_82,2028,82,ATL,Hawks,Eastern,Southeast,Charlotte,North Carolina,109,108,H,1,win,54,68 W 14 L,0.829
