game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2038_48,2038,48,LAC,Clippers,Western,Pacific,Los Angeles,California,109,117,A,-8,loss,24,36 W 12 L,0.75
cht_2038_49,2038,49,PHI,76ers,Eastern,Atlantic,Charlotte,North Carolina,165,122,H,43,win,25,37 W 12 L,0.755
cht_2038_50,2038,50,BKN,Nets,Eastern,Atlantic,Brooklyn,New York,125,104,A,21,win,26,38 W 12 L,0.76
cht_2038_51,2038,51,STL,Sound,Western,Northwest,Charlotte,North Carolina,171,133,H,38,win,27,39 W 12 L,0.765
cht_2038_52,2038,52,HOU,Rockets,Western,Southwest,Houston,Texas,121,124,A,-3,loss,26,39 W 13 L,0.75
cht_2038_53,2038,53,OKC,Thunder,Western,Southwest,Oklahoma City,Oklahoma,153,124,A,29,win,27,40 W 13 L,0.755
cht_2038_54,2038,54,DAL,Mavericks,Western,Southwest,Charlotte,North Carolina,147,110,H,37,win,28,41 W 13 L,0.759
cht_2038_55,2038,55,BKN,Nets,Eastern,Atlantic,Charlotte,North Carolina,122,112,H,10,win,29,42 W 13 L,0.764
cht_2038_56,2038,56,GSW,Warriors,Western,Pacific,Charlotte,North Carolina,128,116,H,12,win,30,43 W 13 L,0.768
cht_2038_57,2038,57,BAL,Barons,Eastern,Atlantic,Charlotte,North Carolina,144,152,H,-8,loss,29,43 W 14 L,0.754
cht_2038_58,2038,58,ATL,Hawks,Eastern,Southeast,Atlanta,Georgia,132,143,A,-11,loss,28,43 W 15 L,0.741
cht_2038_59,2038,59,MIL,Bucks,Western,Northwest,Milwaukee,Wisconsin,124,123,A,1,win,29,44 W 15 L,0.746
cht_2038_60,2038,60,MIN,Timberwolves,Western,Northwest,Minnenapolis,Minnesota,145,92,A,53,win,30,45 W 15 L,0.75
cht_2038_61,2038,61,ATL,Hawks,Eastern,Southeast,Charlotte,North Carolina,132,118,H,14,win,31,46 W 15 L,0.754
cht_2038_62,2038,62,NAS,Stars,Eastern,Central,Charlotte,North Carolina,143,119,H,24,win,32,47 W 15 L,0.758
cht_2038_63,2038,63,DET,Pistons,Eastern,Central,Detroit,Michigan,104,119,A,-15,loss,31,47 W 16 L,0.746
cht_2038_64,2038,64,MIL,Bucks,Western,Northwest,Charlotte,North Carolina,114,136,H,-22,loss,30,47 W 17 L,0.734
cht_2038_65,2038,65,MEM,Grizzlies,Western,Southwest,Memphis,Tennessee,141,114,A,27,win,31,48 W 17 L,0.738
cht_2038_66,2038,66,PHI,76ers,Eastern,Atlantic,Philadelphia,Pennsylvania,137,118,A,19,win,32,49 W 17 L,0.742
cht_2038_67,2038,67,VIR,Storm,Eastern,Southeast,Charlotte,North Carolina,121,116,H,5,win,33,50 W 17 L,0.746
cht_2038_68,2038,68,VIR,Storm,Eastern,Southeast,Richmond,Virginia,118,109,A,9,win,34,51 W 17 L,0.75
cht_2038_69,2038,69,BOS,Celtics,Eastern,Atlantic,Charlotte,North Carolina,120,130,H,-10,loss,33,51 W 18 L,0.739
cht_2038_70,2038,70,PHX,Suns,Western,Pacific,Charlotte,North Carolina,157,119,H,38,win,34,52 W 18 L,0.743
cht_2038_71,2038,71,CHI,Bulls,Eastern,Central,Chicago,Illinois,139,112,A,27,win,35,53 W 18 L,0.746
cht_2038_72,2038,72,BKN,Nets,Eastern,Atlantic,Brooklyn,New York,135,116,A,19,win,36,54 W 18 L,0.75
cht_2038_73,2038,73,NYK,Knicks,Eastern,Atlantic,Charlotte,North Carolina,138,104,H,34,win,37,55 W 18 L,0.753
cht_2038_74,2038,74,CLE,Cavaliers,Eastern,Central,Cleveland,Ohio,167,117,A,50,win,38,56 W 18 L,0.757
cht_2038_75,2038,75,DAL,Mavericks,Western,Southwest,Dallas,Texas,159,115,A,44,win,39,57 W 18 L,0.76
cht_2038_76,2038,76,CHI,Bulls,Eastern,Central,Charlotte,North Carolina,144,127,H,17,win,40,58 W 18 L,0.763
cht_2038_77,2038,77,LAC,Clippers,Western,Pacific,Charlotte,North Carolina,117,124,H,-7,loss,39,58 W 19 L,0.753
cht_2038_78,2038,78,STL,Sound,Western,Northwest,St. Louis,Missouri,112,97,A,15,win,40,59 W 19 L,0.756
cht_2038_79,2038,79,PHX,Suns,Western,Pacific,Phoenix,Arizona,151,145,A,6,win,41,60 W 19 L,0.759
cht_2038_80,2038,80,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,147,98,H,49,win,42,61 W 19 L,0.762
cht_2038_81,2038,81,UTA,Jazz,Western,Pacific,Salt Lake City,Utah,128,130,A,-2,loss,41,61 W 20 L,0.753
cht_2038_82,2038,82,TOR,Raptors,Eastern,Atlantic,Charlotte,North Carolina,117,95,H,22,win,42,62 W 20 L,0.756
