game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2029_26,2029,26,DEN,Nuggets,Western,Northwest,Charlotte,North Carolina,130,91,H,39,win,24,25 W 1 L,0.962
cht_2029_27,2029,27,ATL,Hawks,Eastern,Southeast,Charlotte,North Carolina,118,103,H,15,win,25,26 W 1 L,0.963
cht_2029_28,2029,28,KCK,Knights,Western,Northwest,Kansas City,Missouri,132,89,A,43,win,26,27 W 1 L,0.964
cht_2029_29,2029,29,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,93,92,H,1,win,27,28 W 1 L,0.966
cht_2029_30,2029,30,NOLA,Pelicans,Western,Southwest,New Orleans,Louisiana,130,92,A,38,win,28,29 W 1 L,0.967
cht_2029_31,2029,31,UTA,Jazz,Western,Pacific,Charlotte,North Carolina,122,88,H,34,win,29,30 W 1 L,0.968
cht_2029_32,2029,32,LAC,Clippers,Western,Pacific,Los Angeles,California,141,85,A,56,win,30,31 W 1 L,0.969
cht_2029_33,2029,33,MIN,Timberwolves,Western,Northwest,Minnenapolis,Minnesota,107,77,A,30,win,31,32 W 1 L,0.97
cht_2029_34,2029,34,BOS,Celtics,Eastern,Atlantic,Charlotte,North Carolina,124,97,H,27,win,32,33 W 1 L,0.971
cht_2029_35,2029,35,DAL,Mavericks,Western,Southwest,Dallas,Texas,98,79,A,19,win,33,34 W 1 L,0.971
cht_2029_36,2029,36,VIR,Storm,Eastern,Southeast,Charlotte,North Carolina,124,122,H,2,win,34,35 W 1 L,0.972
cht_2029_37,2029,37,VIR,Storm,Eastern,Southeast,Richmond,Virginia,128,105,A,23,win,35,36 W 1 L,0.973
cht_2029_38,2029,38,ORL,Magic,Eastern,Southeast,Orlando,Florida,110,100,A,10,win,36,37 W 1 L,0.974
cht_2029_39,2029,39,IND,Pacers,Eastern,Central,Indianapolis,Indiana,110,104,A,6,win,37,38 W 1 L,0.974
cht_2029_40,2029,40,DET,Pistons,Eastern,Central,Detroit,Michigan,124,94,A,30,win,38,39 W 1 L,0.975
cht_2029_41,2029,41,NAS,Stars,Eastern,Central,Charlotte,North Carolina,110,71,H,39,win,39,40 W 1 L,0.976
cht_2029_42,2029,42,MEM,Grizzlies,Western,Southwest,Memphis,Tennessee,130,83,A,47,win,40,41 W 1 L,0.976
cht_2029_43,2029,43,CHI,Bulls,Eastern,Central,Chicago,Illinois,136,104,A,32,win,41,42 W 1 L,0.977
cht_2029_44,2029,44,BKN,Nets,Eastern,Atlantic,Charlotte,North Carolina,127,89,H,38,win,42,43 W 1 L,0.977
cht_2029_45,2029,45,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,139,93,A,46,win,43,44 W 1 L,0.978
cht_2029_46,2029,46,LAL,Lakers,Western,Pacific,Charlotte,North Carolina,127,103,H,24,win,44,45 W 1 L,0.978
cht_2029_47,2029,47,KCK,Knights,Western,Northwest,Charlotte,North Carolina,121,75,H,46,win,45,46 W 1 L,0.979
cht_2029_48,2029,48,NAS,Stars,Eastern,Central,Nashville,Tennessee,99,79,A,20,win,46,47 W 1 L,0.979
cht_2029_49,2029,49,OKC,Thunder,Western,Southwest,Oklahoma City,Oklahoma,125,112,A,13,win,47,48 W 1 L,0.98
cht_2029_50,2029,50,PHI,76ers,Eastern,Atlantic,Charlotte,North Carolina,136,85,H,51,win,48,49 W 1 L,0.98
cht_2029_51,2029,51,LAL,Lakers,Western,Pacific,Los Angeles,California,120,118,A,2,win,49,50 W 1 L,0.98
cht_2029_52,2029,52,STL,Sound,Western,Northwest,Charlotte,North Carolina,123,88,H,35,win,50,51 W 1 L,0.981
cht_2029_53,2029,53,TOR,Raptors,Eastern,Atlantic,Charlotte,North Carolina,148,98,H,50,win,51,52 W 1 L,0.981
cht_2029_54,2029,54,GSW,Warriors,Western,Pacific,Charlotte,North Carolina,109,103,H,6,win,52,53 W 1 L,0.981
cht_2029_55,2029,55,HOU,Rockets,Western,Southwest,Houston,Texas,110,94,A,16,win,53,54 W 1 L,0.982
cht_2029_56,2029,56,NYK,Knicks,Eastern,Atlantic,New York City,New York,105,90,A,15,win,54,55 W 1 L,0.982
cht_2029_57,2029,57,NOLA,Pelicans,Western,Southwest,Charlotte,North Carolina,145,93,H,52,win,55,56 W 1 L,0.982
cht_2029_58,2029,58,PHX,Suns,Western,Pacific,Charlotte,North Carolina,113,96,H,17,win,56,57 W 1 L,0.983
cht_2029_59,2029,59,ATL,Hawks,Eastern,Southeast,Charlotte,North Carolina,119,105,H,14,win,57,58 W 1 L,0.983
cht_2029_60,2029,60,MIA,Heat,Eastern,Southeast,Miami,Florida,120,74,A,46,win,58,59 W 1 L,0.983
cht_2029_61,2029,61,STL,Sound,Western,Northwest,St. Louis,Missouri,122,91,A,31,win,59,60 W 1 L,0.984
cht_2029_62,2029,62,PHX,Suns,Western,Pacific,Phoenix,Arizona,113,107,A,6,win,60,61 W 1 L,0.984
cht_2029_63,2029,63,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,89,103,H,-14,loss,59,61 W 2 L,0.968
cht_2029_64,2029,64,BKN,Nets,Eastern,Atlantic,Brooklyn,New York,128,94,A,34,win,60,62 W 2 L,0.969
cht_2029_65,2029,65,IND,Pacers,Eastern,Central,Charlotte,North Carolina,108,86,H,22,win,61,63 W 2 L,0.969
cht_2029_66,2029,66,CHI,Bulls,Eastern,Central,Charlotte,North Carolina,108,97,H,11,win,62,64 W 2 L,0.97
cht_2029_67,2029,67,WAS,Wizards,Eastern,Southeast,Washington,District of Columbia,110,109,A,1,win,63,65 W 2 L,0.97
cht_2029_68,2029,68,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,108,102,A,6,win,64,66 W 2 L,0.971
cht_2029_69,2029,69,LAC,Clippers,Western,Pacific,Charlotte,North Carolina,117,82,H,35,win,65,67 W 2 L,0.971
cht_2029_70,2029,70,HOU,Rockets,Western,Southwest,Charlotte,North Carolina,99,107,H,-8,loss,64,67 W 3 L,0.957
cht_2029_71,2029,71,POR,Blazers,Western,Northwest,Charlotte,North Carolina,105,99,H,6,win,65,68 W 3 L,0.958
cht_2029_72,2029,72,POR,Blazers,Western,Northwest,Portland,Oregon,125,110,A,15,win,66,69 W 3 L,0.958
cht_2029_73,2029,73,TOR,Raptors,Eastern,Atlantic,Toronto,Canada,112,107,A,5,win,67,70 W 3 L,0.959
cht_2029_74,2029,74,DEN,Nuggets,Western,Northwest,Denver,Colorado,125,78,A,47,win,68,71 W 3 L,0.959
cht_2029_75,2029,75,DET,Pistons,Eastern,Central,Detroit,Michigan,120,70,A,50,win,69,72 W 3 L,0.96
cht_2029_76,2029,76,MEM,Grizzlies,Western,Southwest,Charlotte,North Carolina,116,108,H,8,win,70,73 W 3 L,0.961
cht_2029_77,2029,77,BAL,Barons,Eastern,Atlantic,Baltimore,Maryland,95,70,A,25,win,71,74 W 3 L,0.961
cht_2029_78,2029,78,NYK,Knicks,Eastern,Atlantic,Charlotte,North Carolina,115,93,H,22,win,72,75 W 3 L,0.962
cht_2029_79,2029,79,ATL,Hawks,Eastern,Southeast,Atlanta,Georgia,87,100,A,-13,loss,71,75 W 4 L,0.949
cht_2029_80,2029,80,MIA,Heat,Eastern,Southeast,Miami,Florida,132,101,A,31,win,72,76 W 4 L,0.95
cht_2029_81,2029,81,SAC,Kings,Western,Pacific,Sacramento,California,100,90,A,10,win,73,77 W 4 L,0.951
cht_2029_82,2029,82,MIN,Timberwolves,Western,Northwest,Charlotte,North Carolina,128,85,H,43,win,74,78 W 4 L,0.951
