game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2037_68,2037,68,DET,Pistons,Eastern,Central,Charlotte,North Carolina,127,116,H,11,win,42,55 W 13 L,0.809
cht_2037_69,2037,69,SAC,Kings,Western,Pacific,Charlotte,North Carolina,100,103,H,-3,loss,41,55 W 14 L,0.797
cht_2037_70,2037,70,ORL,Magic,Eastern,Southeast,Orlando,Florida,121,110,A,11,win,42,56 W 14 L,0.8
cht_2037_71,2037,71,IND,Pacers,Eastern,Central,Charlotte,North Carolina,117,92,H,25,win,43,57 W 14 L,0.803
cht_2037_72,2037,72,MEM,Grizzlies,Western,Southwest,Charlotte,North Carolina,112,80,H,32,win,44,58 W 14 L,0.806
cht_2037_73,2037,73,DEN,Nuggets,Western,Northwest,Denver,Colorado,108,96,A,12,win,45,59 W 14 L,0.808
cht_2037_74,2037,74,PHX,Suns,Western,Pacific,Charlotte,North Carolina,117,81,H,36,win,46,60 W 14 L,0.811
cht_2037_75,2037,75,VIR,Storm,Eastern,Southeast,Richmond,Virginia,110,87,A,23,win,47,61 W 14 L,0.813
cht_2037_76,2037,76,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,88,92,H,-4,loss,46,61 W 15 L,0.803
cht_2037_77,2037,77,MIN,Timberwolves,Western,Northwest,Charlotte,North Carolina,145,81,H,64,win,47,62 W 15 L,0.805
cht_2037_78,2037,78,POR,Blazers,Western,Northwest,Charlotte,North Carolina,125,75,H,50,win,48,63 W 15 L,0.808
cht_2037_79,2037,79,NAS,Stars,Eastern,Central,Charlotte,North Carolina,119,71,H,48,win,49,64 W 15 L,0.81
cht_2037_80,2037,80,MIL,Bucks,Western,Northwest,Milwaukee,Wisconsin,105,86,A,19,win,50,65 W 15 L,0.812
cht_2037_81,2037,81,GSW,Warriors,Western,Pacific,San Francisco,California,95,111,A,-16,loss,49,65 W 16 L,0.802
cht_2037_82,2037,82,POR,Blazers,Western,Northwest,Portland,Oregon,142,124,A,18,win,50,66 W 16 L,0.805
