game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2033_26,2033,26,ORL,Magic,Eastern,Southeast,Orlando,Florida,119,118,A,1,win,26,26 W 0 L,1.0
cht_2033_27,2033,27,MIL,Bucks,Western,Northwest,Charlotte,North Carolina,106,86,H,20,win,27,27 W 0 L,1.0
cht_2033_28,2033,28,BOS,Celtics,Eastern,Atlantic,Boston,Massachusetts,125,106,A,19,win,28,28 W 0 L,1.0
cht_2033_29,2033,29,TOR,Raptors,Eastern,Atlantic,Toronto,Canada,107,109,A,-2,loss,27,28 W 1 L,0.966
cht_2033_30,2033,30,PHX,Suns,Western,Pacific,Phoenix,Arizona,127,98,A,29,win,28,29 W 1 L,0.967
cht_2033_31,2033,31,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,124,87,H,37,win,29,30 W 1 L,0.968
cht_2033_32,2033,32,CLE,Cavaliers,Eastern,Central,Charlotte,North Carolina,107,78,H,29,win,30,31 W 1 L,0.969
cht_2033_33,2033,33,MIN,Timberwolves,Western,Northwest,Minnenapolis,Minnesota,107,88,A,19,win,31,32 W 1 L,0.97
cht_2033_34,2033,34,CHI,Bulls,Eastern,Central,Charlotte,North Carolina,111,108,H,3,win,32,33 W 1 L,0.971
cht_2033_35,2033,35,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,114,106,H,8,win,33,34 W 1 L,0.971
cht_2033_36,2033,36,TOR,Raptors,Eastern,Atlantic,Charlotte,North Carolina,127,96,H,31,win,34,35 W 1 L,0.972
cht_2033_37,2033,37,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,132,111,A,21,win,35,36 W 1 L,0.973
cht_2033_38,2033,38,NYK,Knicks,Eastern,Atlantic,New York City,New York,115,97,A,18,win,36,37 W 1 L,0.974
cht_2033_39,2033,39,DEN,Nuggets,Western,Northwest,Denver,Colorado,101,68,A,33,win,37,38 W 1 L,0.974
cht_2033_40,2033,40,KCK,Knights,Western,Northwest,Charlotte,North Carolina,98,93,H,5,win,38,39 W 1 L,0.975
cht_2033_41,2033,41,GSW,Warriors,Western,Pacific,San Francisco,California,113,87,A,26,win,39,40 W 1 L,0.976
cht_2033_42,2033,42,NYK,Knicks,Eastern,Atlantic,Charlotte,North Carolina,103,75,H,28,win,40,41 W 1 L,0.976
cht_2033_43,2033,43,OKC,Thunder,Western,Southwest,Oklahoma City,Oklahoma,133,90,A,43,win,41,42 W 1 L,0.977
cht_2033_44,2033,44,MEM,Grizzlies,Western,Southwest,Memphis,Tennessee,123,130,A,-7,loss,40,42 W 2 L,0.955
cht_2033_45,2033,45,KCK,Knights,Western,Northwest,Kansas City,Missouri,102,84,A,18,win,41,43 W 2 L,0.956
cht_2033_46,2033,46,HOU,Rockets,Western,Southwest,Houston,Texas,123,111,A,12,win,42,44 W 2 L,0.957
cht_2033_47,2033,47,ATL,Hawks,Eastern,Southeast,Atlanta,Georgia,110,104,A,6,win,43,45 W 2 L,0.957
cht_2033_48,2033,48,VIR,Storm,Eastern,Southeast,Richmond,Virginia,109,99,A,10,win,44,46 W 2 L,0.958
cht_2033_49,2033,49,MEM,Grizzlies,Western,Southwest,Charlotte,North Carolina,104,85,H,19,win,45,47 W 2 L,0.959
cht_2033_50,2033,50,ATL,Hawks,Eastern,Southeast,Charlotte,North Carolina,124,98,H,26,win,46,48 W 2 L,0.96
cht_2033_51,2033,51,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,131,102,H,29,win,47,49 W 2 L,0.961
cht_2033_52,2033,52,MIA,Heat,Eastern,Southeast,Charlotte,North Carolina,107,95,H,12,win,48,50 W 2 L,0.962
cht_2033_53,2033,53,STL,Sound,Western,Northwest,Charlotte,North Carolina,115,106,H,9,win,49,51 W 2 L,0.962
cht_2033_54,2033,54,LAC,Clippers,Western,Pacific,Charlotte,North Carolina,120,93,H,27,win,50,52 W 2 L,0.963
cht_2033_55,2033,55,WAS,Wizards,Eastern,Southeast,Washington,District of Columbia,114,89,A,25,win,51,53 W 2 L,0.964
cht_2033_56,2033,56,DET,Pistons,Eastern,Central,Charlotte,North Carolina,104,93,H,11,win,52,54 W 2 L,0.964
cht_2033_57,2033,57,CLE,Cavaliers,Eastern,Central,Cleveland,Ohio,119,83,A,36,win,53,55 W 2 L,0.965
cht_2033_58,2033,58,NOLA,Pelicans,Western,Southwest,New Orleans,Louisiana,119,98,A,21,win,54,56 W 2 L,0.966
cht_2033_59,2033,59,SAC,Kings,Western,Pacific,Charlotte,North Carolina,104,92,H,12,win,55,57 W 2 L,0.966
cht_2033_60,2033,60,TOR,Raptors,Eastern,Atlantic,Toronto,Canada,118,93,A,25,win,56,58 W 2 L,0.967
cht_2033_61,2033,61,BAL,Barons,Eastern,Atlantic,Baltimore,Maryland,127,96,A,31,win,57,59 W 2 L,0.967
cht_2033_62,2033,62,MIN,Timberwolves,Western,Northwest,Charlotte,North Carolina,114,113,H,1,win,58,60 W 2 L,0.968
cht_2033_63,2033,63,DAL,Mavericks,Western,Southwest,Charlotte,North Carolina,115,92,H,23,win,59,61 W 2 L,0.968
cht_2033_64,2033,64,POR,Blazers,Western,Northwest,Portland,Oregon,105,131,A,-26,loss,58,61 W 3 L,0.953
cht_2033_65,2033,65,SAS,Spurs,Western,Southwest,Charlotte,North Carolina,116,77,H,39,win,59,62 W 3 L,0.954
cht_2033_66,2033,66,VIR,Storm,Eastern,Southeast,Charlotte,North Carolina,117,73,H,44,win,60,63 W 3 L,0.955
cht_2033_67,2033,67,OKC,Thunder,Western,Southwest,Charlotte,North Carolina,123,87,H,36,win,61,64 W 3 L,0.955
cht_2033_68,2033,68,MIA,Heat,Eastern,Southeast,Charlotte,North Carolina,79,81,H,-2,loss,60,64 W 4 L,0.941
cht_2033_69,2033,69,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,111,85,A,26,win,61,65 W 4 L,0.942
cht_2033_70,2033,70,ATL,Hawks,Eastern,Southeast,Atlanta,Georgia,108,95,A,13,win,62,66 W 4 L,0.943
cht_2033_71,2033,71,BAL,Barons,Eastern,Atlantic,Charlotte,North Carolina,108,91,H,17,win,63,67 W 4 L,0.944
cht_2033_72,2033,72,UTA,Jazz,Western,Pacific,Salt Lake City,Utah,105,100,A,5,win,64,68 W 4 L,0.944
cht_2033_73,2033,73,NOLA,Pelicans,Western,Southwest,Charlotte,North Carolina,113,98,H,15,win,65,69 W 4 L,0.945
cht_2033_74,2033,74,CHI,Bulls,Eastern,Central,Chicago,Illinois,134,102,A,32,win,66,70 W 4 L,0.946
cht_2033_75,2033,75,IND,Pacers,Eastern,Central,Charlotte,North Carolina,112,93,H,19,win,67,71 W 4 L,0.947
cht_2033_76,2033,76,BOS,Celtics,Eastern,Atlantic,Charlotte,North Carolina,98,96,H,2,win,68,72 W 4 L,0.947
cht_2033_77,2033,77,NAS,Stars,Eastern,Central,Nashville,Tennessee,129,96,A,33,win,69,73 W 4 L,0.948
cht_2033_78,2033,78,DEN,Nuggets,Western,Northwest,Charlotte,North Carolina,140,101,H,39,win,70,74 W 4 L,0.949
cht_2033_79,2033,79,BKN,Nets,Eastern,Atlantic,Brooklyn,New York,103,109,A,-6,loss,69,74 W 5 L,0.937
cht_2033_80,2033,80,WAS,Wizards,Eastern,Southeast,Charlotte,North Carolina,130,77,H,53,win,70,75 W 5 L,0.938
cht_2033_81,2033,81,MIL,Bucks,Western,Northwest,Milwaukee,Wisconsin,126,91,A,35,win,71,76 W 5 L,0.938
cht_2033_82,2033,82,CHA,Hornets,Eastern,Southeast,Charlotte,North Carolina,120,114,H,6,win,72,77 W 5 L,0.939
