game_id,season,game,opp_id,opp_name,conference,division,city,state,talons_score,opp_score,home_away,margin,win_loss,games_above_500,record,percentage
cht_2031_32,2031,32,IND,Pacers,Eastern,Central,Charlotte,North Carolina,126,93,H,33,win,20,26 W 6 L,0.812
cht_2031_33,2031,33,PHX,Suns,Western,Pacific,Phoenix,Arizona,112,84,A,28,win,21,27 W 6 L,0.818
cht_2031_34,2031,34,GSW,Warriors,Western,Pacific,Charlotte,North Carolina,123,79,H,44,win,22,28 W 6 L,0.824
cht_2031_35,2031,35,NAS,Stars,Eastern,Central,Charlotte,North Carolina,123,72,H,51,win,23,29 W 6 L,0.829
cht_2031_36,2031,36,MIA,Heat,Eastern,Southeast,Charlotte,North Carolina,113,79,H,34,win,24,30 W 6 L,0.833
cht_2031_37,2031,37,CHI,Bulls,Eastern,Central,Charlotte,North Carolina,110,112,H,-2,loss,23,30 W 7 L,0.811
cht_2031_38,2031,38,VIR,Storm,Eastern,Southeast,Charlotte,North Carolina,115,80,H,35,win,24,31 W 7 L,0.816
cht_2031_39,2031,39,DET,Pistons,Eastern,Central,Charlotte,North Carolina,107,90,H,17,win,25,32 W 7 L,0.821
cht_2031_40,2031,40,VIR,Storm,Eastern,Southeast,Charlotte,North Carolina,138,92,H,46,win,26,33 W 7 L,0.825
cht_2031_41,2031,41,PHI,76ers,Eastern,Atlantic,Charlotte,North Carolina,139,92,H,47,win,27,34 W 7 L,0.829
cht_2031_42,2031,42,TOR,Raptors,Eastern,Atlantic,Charlotte,North Carolina,122,106,H,16,win,28,35 W 7 L,0.833
cht_2031_43,2031,43,TOR,Raptors,Eastern,Atlantic,Toronto,Canada,110,91,A,19,win,29,36 W 7 L,0.837
cht_2031_44,2031,44,LAC,Clippers,Western,Pacific,Los Angeles,California,86,80,A,6,win,30,37 W 7 L,0.841
cht_2031_45,2031,45,DEN,Nuggets,Western,Northwest,Charlotte,North Carolina,134,94,H,40,win,31,38 W 7 L,0.844
cht_2031_46,2031,46,DAL,Mavericks,Western,Southwest,Charlotte,North Carolina,120,98,H,22,win,32,39 W 7 L,0.848
cht_2031_47,2031,47,POR,Blazers,Western,Northwest,Portland,Oregon,100,104,A,-4,loss,31,39 W 8 L,0.83
cht_2031_48,2031,48,BAL,Barons,Eastern,Atlantic,Baltimore,Maryland,105,91,A,14,win,32,40 W 8 L,0.833
cht_2031_49,2031,49,PHX,Suns,Western,Pacific,Charlotte,North Carolina,131,111,H,20,win,33,41 W 8 L,0.837
cht_2031_50,2031,50,MIL,Bucks,Western,Northwest,Charlotte,North Carolina,120,83,H,37,win,34,42 W 8 L,0.84
cht_2031_51,2031,51,BKN,Nets,Eastern,Atlantic,Brooklyn,New York,108,118,A,-10,loss,33,42 W 9 L,0.824
cht_2031_52,2031,52,SAC,Kings,Western,Pacific,Sacramento,California,100,92,A,8,win,34,43 W 9 L,0.827
cht_2031_53,2031,53,OKC,Thunder,Western,Southwest,Charlotte,North Carolina,127,100,H,27,win,35,44 W 9 L,0.83
cht_2031_54,2031,54,WAS,Wizards,Eastern,Southeast,Charlotte,North Carolina,117,90,H,27,win,36,45 W 9 L,0.833
cht_2031_55,2031,55,MEM,Grizzlies,Western,Southwest,Charlotte,North Carolina,115,90,H,25,win,37,46 W 9 L,0.836
cht_2031_56,2031,56,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,125,94,H,31,win,38,47 W 9 L,0.839
cht_2031_57,2031,57,CHI,Bulls,Eastern,Central,Chicago,Illinois,119,107,A,12,win,39,48 W 9 L,0.842
cht_2031_58,2031,58,ORL,Magic,Eastern,Southeast,Orlando,Florida,115,117,A,-2,loss,38,48 W 10 L,0.828
cht_2031_59,2031,59,STL,Sound,Western,Northwest,Charlotte,North Carolina,115,78,H,37,win,39,49 W 10 L,0.831
cht_2031_60,2031,60,ATL,Hawks,Eastern,Southeast,Atlanta,Georgia,114,97,A,17,win,40,50 W 10 L,0.833
cht_2031_61,2031,61,WAS,Wizards,Eastern,Southeast,Washington,District of Columbia,109,111,A,-2,loss,39,50 W 11 L,0.82
cht_2031_62,2031,62,NAS,Stars,Eastern,Central,Nashville,Tennessee,95,108,A,-13,loss,38,50 W 12 L,0.806
cht_2031_63,2031,63,HOU,Rockets,Western,Southwest,Charlotte,North Carolina,96,98,H,-2,loss,37,50 W 13 L,0.794
cht_2031_64,2031,64,DET,Pistons,Eastern,Central,Detroit,Michigan,118,83,A,35,win,38,51 W 13 L,0.797
cht_2031_65,2031,65,KCK,Knights,Western,Northwest,Charlotte,North Carolina,80,74,H,6,win,39,52 W 13 L,0.8
cht_2031_66,2031,66,NOLA,Pelicans,Western,Southwest,New Orleans,Louisiana,119,81,A,38,win,40,53 W 13 L,0.803
cht_2031_67,2031,67,DEN,Nuggets,Western,Northwest,Denver,Colorado,121,86,A,35,win,41,54 W 13 L,0.806
cht_2031_68,2031,68,IND,Pacers,Eastern,Central,Indianapolis,Indiana,119,86,A,33,win,42,55 W 13 L,0.809
cht_2031_69,2031,69,LAL,Lakers,Western,Pacific,Los Angeles,California,107,70,A,37,win,43,56 W 13 L,0.812
cht_2031_70,2031,70,DAL,Mavericks,Western,Southwest,Dallas,Texas,110,99,A,11,win,44,57 W 13 L,0.814
cht_2031_71,2031,71,ORL,Magic,Eastern,Southeast,Charlotte,North Carolina,116,111,H,5,win,45,58 W 13 L,0.817
cht_2031_72,2031,72,BOS,Celtics,Eastern,Atlantic,Boston,Massachusetts,150,81,A,69,win,46,59 W 13 L,0.819
cht_2031_73,2031,73,VIR,Storm,Eastern,Southeast,Richmond,Virginia,120,91,A,29,win,47,60 W 13 L,0.822
cht_2031_74,2031,74,POR,Blazers,Western,Northwest,Charlotte,North Carolina,136,112,H,24,win,48,61 W 13 L,0.824
cht_2031_75,2031,75,NOLA,Pelicans,Western,Southwest,Charlotte,North Carolina,134,78,H,56,win,49,62 W 13 L,0.827
cht_2031_76,2031,76,BAL,Barons,Eastern,Atlantic,Charlotte,North Carolina,127,99,H,28,win,50,63 W 13 L,0.829
cht_2031_77,2031,77,ATL,Hawks,Eastern,Southeast,Charlotte,North Carolina,95,80,H,15,win,51,64 W 13 L,0.831
cht_2031_78,2031,78,HOU,Rockets,Western,Southwest,Houston,Texas,105,106,A,-1,loss,50,64 W 14 L,0.821
cht_2031_79,2031,79,MIL,Bucks,Western,Northwest,Milwaukee,Wisconsin,110,101,A,9,win,51,65 W 14 L,0.823
cht_2031_80,2031,80,LAL,Lakers,Western,Pacific,Charlotte,North Carolina,122,93,H,29,win,52,66 W 14 L,0.825
cht_2031_81,2031,81,NYK,Knicks,Eastern,Atlantic,Charlotte,North Carolina,136,100,H,36,win,53,67 W 14 L,0.827
cht_2031_82,2031,82,DET,Pistons,Eastern,Central,Detroit,Michigan,96,95,A,1,win,54,68 W 14 L,0.829
